date,name,category,value
2022-03-23,UN,hashtag,0
2022-03-22,Freemason,hashtag,0
2022-03-23,UN Security Council,hashtag,0
2022-03-23,Freeiran2022,hashtag,0
2022-03-23,UNITED STATES,hashtag,0
2022-03-23,Ansa,hashtag,0
2022-03-23,Freenavalnynow,hashtag,0
2022-03-23,Twitch,hashtag,0
2022-03-22,Freerussia,hashtag,0
2022-03-23,Turn on the truth,hashtag,0
2022-03-22,Turdingpoint,hashtag,0
2022-03-23,Antiracismday,hashtag,0
2022-03-22,Freeyalkabov,hashtag,0
2022-03-23,Turkish_bayraktar,hashtag,0
2022-03-23,Freeukraineresists,hashtag,0
2022-03-23,Turkmenistan,hashtag,0
2022-03-22,Turpo,hashtag,0
2022-03-23,Twgrp,hashtag,0
2022-03-23,Tv,hashtag,0
2022-03-23,Antifascism,hashtag,0
2022-03-23,Tv9bharatvarshno1,hashtag,0
2022-03-23,Freespeech,hashtag,0
2022-03-23,Tvrepublika,hashtag,0
2022-03-23,Tweet,hashtag,0
2022-03-23,Ua,hashtag,0
2022-03-23,Announcement,hashtag,0
2022-03-23,Uaarmy,hashtag,0
2022-03-23,Ukraine crisis,hashtag,0
2022-03-23,Ukraina,hashtag,0
2022-03-23,Ukrainarussia,hashtag,0
2022-03-23,Facebook,hashtag,0
2022-03-23,Freealexei,hashtag,0
2022-03-23,Ukraine conflict,hashtag,0
2022-03-23,Animalsofukraine,hashtag,0
2022-03-23,Free Ukrainian,hashtag,0
2022-03-23,Ukrain,hashtag,0
2022-03-23,Ukraine situation,hashtag,0
2022-03-22,Ukraine survival confirmation bot,hashtag,0
2022-03-23,Ukraine under fire,hashtag,0
2022-03-22,Freddo,hashtag,0
2022-03-23,Animals,hashtag,0
2022-03-22,Ukraine will win,hashtag,0
2022-03-23,Animalwelfare,hashtag,0
2022-03-23,Freeassangenow,hashtag,0
2022-03-22,Freedomofspeech,hashtag,0
2022-03-23,Anjisalvacion,hashtag,0
2022-03-23,Uae,hashtag,0
2022-03-22,Uah,hashtag,0
2022-03-23,Freedom,hashtag,0
2022-03-23,Ankara,hashtag,0
2022-03-23,Corona,hashtag,0
2022-03-22,Ucraniarussia,hashtag,0
2022-03-23,Ufos,hashtag,0
2022-03-23,Ukjobs,hashtag,0
2022-03-23,Anjaliarora,hashtag,0
2022-03-23,Uk,hashtag,0
2022-03-22,Freedmen,hashtag,0
2022-03-23,Ukarine,hashtag,0
2022-03-23,Ukhousing,hashtag,0
2022-03-22,Freecuddelos,hashtag,0
2022-03-23,Animalsofukriane,hashtag,0
2022-03-23,Womenwhocode,hashtag,0
2022-03-22,Vowofpray,hashtag,0
2022-03-22,name,hashtag,0
2022-03-23,nationalism,hashtag,0
2022-03-23,5,hashtag,0
2022-03-23,nato,hashtag,0
2022-03-23,naturally,hashtag,0
2022-03-23,Dns,hashtag,0
2022-03-23,nazis,hashtag,0
2022-03-23,news,hashtag,0
2022-03-23,Dnipropetrovsk,hashtag,0
2022-03-23,no-fly zone,hashtag,0
2022-03-23,nowar,hashtag,0
2022-03-23,Dnipro,hashtag,0
2022-03-23,ntvnews,hashtag,0
2022-03-23,nuclear ruin,hashtag,0
2022-03-22,4threich,hashtag,0
2022-03-23,nv,hashtag,0
2022-03-23,Dmytrokuleba,hashtag,0
2022-03-23,observance,hashtag,0
2022-03-23,Do not,hashtag,0
2022-03-23,mythos,hashtag,0
2022-03-22,Wali,hashtag,0
2022-03-23,Dogkiss,hashtag,0
2022-03-23,Dombass,hashtag,0
2022-03-23,link,hashtag,0
2022-03-23,lr,hashtag,0
2022-03-23,luna,hashtag,0
2022-03-22,Dollars,hashtag,0
2022-03-23,meat,hashtag,0
2022-03-23,Dollar,hashtag,0
2022-03-23,melynk,hashtag,0
2022-03-23,502daysoftigraygenocide,hashtag,0
2022-03-23,mid,hashtag,0
2022-03-22,midinews,hashtag,0
2022-03-23,mma,hashtag,0
2022-03-22,Dogs,hashtag,0
2022-03-23,morons,hashtag,0
2022-03-23,Dogkissfam,hashtag,0
2022-03-23,motorist,hashtag,0
2022-03-22,myth,hashtag,0
2022-03-23,oil,hashtag,0
2022-03-23,Dmjx,hashtag,0
2022-03-23,onlyfans,hashtag,0
2022-03-22,4ir,hashtag,0
2022-03-23,raise2022,hashtag,0
2022-03-23,raisingspain,hashtag,0
2022-03-23,District Library,hashtag,0
2022-03-23,reality,hashtag,0
2022-03-23,redvelvet,hashtag,0
2022-03-23,2aliars,hashtag,0
2022-03-23,Disruptersunite,hashtag,0
2022-03-23,reuters,hashtag,0
2022-03-22,richardferrand,hashtag,0
2022-03-23,Dispatches,hashtag,0
2022-03-22,right sector,hashtag,0
2022-03-23,robertbadinter,hashtag,0
2022-03-23,Cybersecurity,hashtag,0
2022-03-23,rossiya,hashtag,0
2022-03-22,ruble,hashtag,0
2022-03-23,Disease,hashtag,0
2022-03-22,rubles,hashtag,0
2022-03-23,Djokovic,hashtag,0
2022-03-23,questionnaire,hashtag,0
2022-03-23,putinwarcrimes,hashtag,0
2022-03-23,Dkpol,hashtag,0
2022-03-23,peace,hashtag,0
2022-03-23,pfue2022,hashtag,0
2022-03-23,political scientist,hashtag,0
2022-03-22,Dmitrypeskov,hashtag,0
2022-03-23,practice manager,hashtag,0
2022-03-23,4,hashtag,0
2022-03-23,prisoners,hashtag,0
2022-03-23,prophylaxis assistant,hashtag,0
2022-03-23,Dkmedia,hashtag,0
2022-03-23,Cyberattack,hashtag,0
2022-03-23,prostitutes,hashtag,0
2022-03-22,publicaffairs,hashtag,0
2022-03-23,Dkmedier,hashtag,0
2022-03-23,3,hashtag,0
2022-03-23,putin,hashtag,0
2022-03-23,putinisawarcriminal,hashtag,0
2022-03-23,let them pay,hashtag,0
2022-03-23,leaderspeak,hashtag,0
2022-03-23,Domenicoquirico,hashtag,0
2022-03-23,Donetsk,hashtag,0
2022-03-23,flock,hashtag,0
2022-03-23,Dontnormalizegenocide,hashtag,0
2022-03-23,fly away,hashtag,0
2022-03-23,food,hashtag,0
2022-03-23,Dontnormalizecrimesagainsthumanity,hashtag,0
2022-03-23,freenavalny,hashtag,0
2022-03-23,Donnypangilinan,hashtag,0
2022-03-23,fuel price,hashtag,0
2022-03-23,7,hashtag,0
2022-03-23,futsal,hashtag,0
2022-03-23,gas,hashtag,0
2022-03-22,gas deliveries,hashtag,0
2022-03-22,Donneinarte,hashtag,0
2022-03-23,Donetskpeoplesrepublic,hashtag,0
2022-03-23,gas tap closed,hashtag,0
2022-03-22,general debate,hashtag,0
2022-03-23,6,hashtag,0
2022-03-23,fascism,hashtag,0
2022-03-23,Dontnormalizehatespeech,hashtag,0
2022-03-23,false flag,hashtag,0
2022-03-23,drone,hashtag,0
2022-03-23,Ct,hashtag,0
2022-03-22,double standards,hashtag,0
2022-03-23,77wabc,hashtag,0
2022-03-23,Doyouknow,hashtag,0
2022-03-23,dpa,hashtag,0
2022-03-23,dream job,hashtag,0
2022-03-23,Dosti,hashtag,0
2022-03-23,effects,hashtag,0
2022-03-22,Doomscrolling,hashtag,0
2022-03-22,electionscolombia,hashtag,0
2022-03-23,Dora,hashtag,0
2022-03-22,energy embargo,hashtag,0
2022-03-22,Cuba,hashtag,0
2022-03-22,Doomsec,hashtag,0
2022-03-23,fairy tale,hashtag,0
2022-03-23,fake news,hashtag,0
2022-03-23,gop,hashtag,0
2022-03-23,government,hashtag,0
2022-03-23,latinos,hashtag,0
2022-03-23,government resignation,hashtag,0
2022-03-23,indvsl,hashtag,0
2022-03-23,Donateukraine,hashtag,0
2022-03-23,infographic,hashtag,0
2022-03-22,international crimes,hashtag,0
2022-03-22,international justice,hashtag,0
2022-03-23,Donate,hashtag,0
2022-03-23,it security,hashtag,0
2022-03-23,Don't speak for me,hashtag,0
2022-03-23,iwpg,hashtag,0
2022-03-23,jobs,hashtag,0
2022-03-22,johnbolton,hashtag,0
2022-03-23,Dommune,hashtag,0
2022-03-23,keel,hashtag,0
2022-03-23,Dominican Republic,hashtag,0
2022-03-23,kitchen collapsed,hashtag,0
2022-03-22,505daysoftigraygenocide,hashtag,0
2022-03-23,lateral thinking,hashtag,0
2022-03-23,hypocrisy limit,hashtag,0
2022-03-23,Donation,hashtag,0
2022-03-23,humanitarian action,hashtag,0
2022-03-23,Donbass,hashtag,0
2022-03-22,granary,hashtag,0
2022-03-23,Donbellempire,hashtag,0
2022-03-23,Culture,hashtag,0
2022-03-23,green ribbon,hashtag,0
2022-03-23,Donbelle,hashtag,0
2022-03-23,ground floor,hashtag,0
2022-03-23,gypsies,hashtag,0
2022-03-23,hard call,hashtag,0
2022-03-23,household,hashtag,0
2022-03-22,hdpros,hashtag,0
2022-03-23,Curfew,hashtag,0
2022-03-23,Donations,hashtag,0
2022-03-23,hdpros2,hashtag,0
2022-03-23,5things,hashtag,0
2022-03-23,high school student,hashtag,0
2022-03-23,5dariyanews,hashtag,0
2022-03-22,rush,hashtag,0
2022-03-23,Discord,hashtag,0
2022-03-23,russiainvadedukraine,hashtag,0
2022-03-22,Путин,hashtag,0
2022-03-23,yellow vests,hashtag,0
2022-03-22,zelenskywarcriminal,hashtag,0
2022-03-23,Defi,hashtag,0
2022-03-23,Μμε_ξεφτιλες,hashtag,0
2022-03-22,Ουκρανια,hashtag,0
2022-03-22,Πολεμος_ρωσιας_ουκρανιας,hashtag,0
2022-03-22,Πολεμος_στην_ουκρανια,hashtag,0
2022-03-22,Defenseexpress,hashtag,0
2022-03-22,Ρωσικη_εισβολη_στην_ουκρανια,hashtag,0
2022-03-23,Defenestrateputin,hashtag,0
2022-03-22,Война сукраиной,hashtag,0
2022-03-23,Defendukraine,hashtag,0
2022-03-23,Героиz,hashtag,0
2022-03-23,Нет_войне,hashtag,0
2022-03-23,123info,hashtag,0
2022-03-22,Defeatputin,hashtag,0
2022-03-23,Нівійні,hashtag,0
2022-03-23,124info,hashtag,0
2022-03-23,ye,hashtag,0
2022-03-23,Deforestation,hashtag,0
2022-03-23,Democracy,hashtag,0
2022-03-23,warukrainianartve,hashtag,0
2022-03-22,weapons,hashtag,0
2022-03-23,Demonstrations,hashtag,0
2022-03-23,weapons shipments,hashtag,0
2022-03-23,Demon,hashtag,0
2022-03-23,wearallukraine,hashtag,0
2022-03-23,wheat,hashtag,0
2022-03-23,whore,hashtag,0
2022-03-23,ydd,hashtag,0
2022-03-23,Daily,hashtag,0
2022-03-23,whores,hashtag,0
2022-03-23,Democracies,hashtag,0
2022-03-23,work,hashtag,0
2022-03-22,world peace,hashtag,0
2022-03-23,128billionswhere,hashtag,0
2022-03-23,Demcast,hashtag,0
2022-03-23,11,hashtag,0
2022-03-22,Deep news,hashtag,0
2022-03-23,warukrainearv,hashtag,0
2022-03-23,Decappeals,hashtag,0
2022-03-23,ウクライナ,hashtag,0
2022-03-23,Datejust,hashtag,0
2022-03-23,ドルフロ,hashtag,0
2022-03-23,ドールズフロントライン,hashtag,0
2022-03-23,Dataengineer,hashtag,0
2022-03-23,偉大な翻訳運動,hashtag,0
2022-03-23,大直播,hashtag,0
2022-03-23,Danycoed,hashtag,0
2022-03-23,大翻译运动,hashtag,0
2022-03-23,少女前線,hashtag,0
2022-03-23,Danonecriminal,hashtag,0
2022-03-23,少女前线,hashtag,0
2022-03-23,郭文贵,hashtag,0
2022-03-23,Danieleganser,hashtag,0
2022-03-23,나쯔의데이2,hashtag,0
2022-03-23,소녀전선,hashtag,0
2022-03-22,트레저,hashtag,0
2022-03-23,Datsun,hashtag,0
2022-03-22,⁇,hashtag,0
2022-03-23,ย,hashtag,0
2022-03-23,Davos,hashtag,0
2022-03-23,De,hashtag,0
2022-03-23,Россияоставайсядома,hashtag,0
2022-03-23,Daily 10 p.m.,hashtag,0
2022-03-23,Россиясмотри,hashtag,0
2022-03-23,Ddlzan,hashtag,0
2022-03-23,Россияукраинаконфликт,hashtag,0
2022-03-23,Силаvправде,hashtag,0
2022-03-23,Славаукраїнi,hashtag,0
2022-03-22,Davido,hashtag,0
2022-03-22,Украи,hashtag,0
2022-03-22,101,hashtag,0
2022-03-23,10,hashtag,0
2022-03-23,Davidparenzo,hashtag,0
2022-03-23,الصين,hashtag,0
2022-03-23,نوروز_مبارک,hashtag,0
2022-03-22,จอง ร,hashtag,0
2022-03-23,Dems4usa,hashtag,0
2022-03-23,134,hashtag,0
2022-03-23,2a,hashtag,0
2022-03-23,21mar,hashtag,0
2022-03-23,spoils of war,hashtag,0
2022-03-23,27,hashtag,0
2022-03-22,Digitalasset,hashtag,0
2022-03-23,stop putin,hashtag,0
2022-03-22,23mar,hashtag,0
2022-03-23,Digitalart,hashtag,0
2022-03-23,Dacia,hashtag,0
2022-03-23,stopputin,hashtag,0
2022-03-23,stopputinnow,hashtag,0
2022-03-22,23 March,hashtag,0
2022-03-23,22marzo,hashtag,0
2022-03-22,Diet speech,hashtag,0
2022-03-23,stoprussianaggression,hashtag,0
2022-03-22,take it,hashtag,0
2022-03-23,Diesel,hashtag,0
2022-03-23,tanks,hashtag,0
2022-03-23,22 March,hashtag,0
2022-03-22,Digitalid,hashtag,0
2022-03-23,speed limit,hashtag,0
2022-03-23,spe,hashtag,0
2022-03-23,shib,hashtag,0
2022-03-23,Discontrodiciviltà,hashtag,0
2022-03-23,Disastrous,hashtag,0
2022-03-23,sanctionsrussia,hashtag,0
2022-03-23,Cyprus,hashtag,0
2022-03-23,savings bank,hashtag,0
2022-03-22,scholz,hashtag,0
2022-03-22,shell,hashtag,0
2022-03-22,shill,hashtag,0
2022-03-22,Diia,hashtag,0
2022-03-22,Diplomacy,hashtag,0
2022-03-23,slvsind,hashtag,0
2022-03-23,social media,hashtag,0
2022-03-22,Dimashqudaibergеn,hashtag,0
2022-03-23,soldiers,hashtag,0
2022-03-23,Czech,hashtag,0
2022-03-23,solidaritywithukraine,hashtag,0
2022-03-23,the roll call,hashtag,0
2022-03-23,thebase,hashtag,0
2022-03-23,warukraine,hashtag,0
2022-03-23,Dictatorship,hashtag,0
2022-03-23,vippartner,hashtag,0
2022-03-22,vladimir,hashtag,0
2022-03-23,Detail Cyprus,hashtag,0
2022-03-23,volyn,hashtag,0
2022-03-23,Deputinization,hashtag,0
2022-03-23,war,hashtag,0
2022-03-23,Dad,hashtag,0
2022-03-23,war crimes,hashtag,0
2022-03-23,16,hashtag,0
2022-03-23,war criminal,hashtag,0
2022-03-23,Depiffel,hashtag,0
2022-03-23,war of aggression,hashtag,0
2022-03-23,warcoverageontv9,hashtag,0
2022-03-23,Denazification,hashtag,0
2022-03-22,warrussiaukraine,hashtag,0
2022-03-23,Demvoice1,hashtag,0
2022-03-23,Daesh,hashtag,0
2022-03-23,ustra,hashtag,0
2022-03-23,Deutschepresse,hashtag,0
2022-03-23,usa,hashtag,0
2022-03-23,trier,hashtag,0
2022-03-23,thesandbox,hashtag,0
2022-03-22,think pose,hashtag,0
2022-03-23,Dicktator,hashtag,0
2022-03-23,thw,hashtag,0
2022-03-23,togetherforukraine,hashtag,0
2022-03-23,Dickhead,hashtag,0
2022-03-23,townalegreyenpaz,hashtag,0
2022-03-23,trump,hashtag,0
2022-03-23,2,hashtag,0
2022-03-22,Dialogue,hashtag,0
2022-03-23,ufc,hashtag,0
2022-03-23,2022年のtoday,hashtag,0
2022-03-23,ukrainerussia,hashtag,0
2022-03-23,Developer,hashtag,0
2022-03-23,ukraineunder attack,hashtag,0
2022-03-22,2022mar23coup,hashtag,0
2022-03-23,Dpr,hashtag,0
2022-03-23,doge,hashtag,0
2022-03-23,documents,hashtag,0
2022-03-22,Erurisforukraine,hashtag,0
2022-03-23,Ethics,hashtag,0
2022-03-23,Windfalltax,hashtag,0
2022-03-23,Africasfirst,hashtag,0
2022-03-22,Cronyism,hashtag,0
2022-03-22,Ethereum,hashtag,0
2022-03-23,Wine,hashtag,0
2022-03-23,Winiary,hashtag,0
2022-03-23,Estonia,hashtag,0
2022-03-23,Withrefugees,hashtag,0
2022-03-22,Wm,hashtag,0
2022-03-23,Esotogether,hashtag,0
2022-03-22,Wmd,hashtag,0
2022-03-23,African_continent,hashtag,0
2022-03-23,Wojnaukrainie,hashtag,0
2022-03-23,Esofam,hashtag,0
2022-03-23,Wolverines,hashtag,0
2022-03-23,Women,hashtag,0
2022-03-22,Win,hashtag,0
2022-03-23,Wimbledon,hashtag,0
2022-03-23,Croatia,hashtag,0
2022-03-23,Whitelist,hashtag,0
2022-03-22,Whatshappeninginmyanmar,hashtag,0
2022-03-23,Etsyshop,hashtag,0
2022-03-23,Wheat,hashtag,0
2022-03-23,Etsyseller,hashtag,0
2022-03-23,When it comes to Z,hashtag,0
2022-03-23,Whitehelmets,hashtag,0
2022-03-22,Against nuclear weapons,hashtag,0
2022-03-23,Etsy,hashtag,0
2022-03-23,Wildfires,hashtag,0
2022-03-23,Who,hashtag,0
2022-03-23,Wholesale,hashtag,0
2022-03-23,Africastimehascome,hashtag,0
2022-03-23,Wi,hashtag,0
2022-03-23,Etl,hashtag,0
2022-03-23,Wieprzeorwell,hashtag,0
2022-03-23,Wikileaks,hashtag,0
2022-03-23,Womeninnfts,hashtag,0
2022-03-23,Crsv,hashtag,0
2022-03-23,Agenda,hashtag,0
2022-03-23,Wordle262,hashtag,0
2022-03-23,Afghanistan,hashtag,0
2022-03-23,Energy,hashtag,0
2022-03-23,Wv,hashtag,0
2022-03-23,Energodar,hashtag,0
2022-03-23,Ww2,hashtag,0
2022-03-23,Wweraw,hashtag,0
2022-03-23,Enemy,hashtag,0
2022-03-23,Wwiii,hashtag,0
2022-03-23,X1futsal,hashtag,0
2022-03-23,Eneco,hashtag,0
2022-03-23,X27,hashtag,0
2022-03-23,Xi,hashtag,0
2022-03-23,Xijinping,hashtag,0
2022-03-22,Xinhuaheadlines,hashtag,0
2022-03-23,Endtigraygenocide,hashtag,0
2022-03-23,Xrp,hashtag,0
2022-03-23,Xrpl,hashtag,0
2022-03-23,Crude,hashtag,0
2022-03-23,Enerhodar,hashtag,0
2022-03-22,Wti,hashtag,0
2022-03-23,Worldwar3,hashtag,0
2022-03-23,Workers,hashtag,0
2022-03-23,Erdoğan,hashtag,0
2022-03-23,World,hashtag,0
2022-03-23,World War,hashtag,0
2022-03-22,Worldnews,hashtag,0
2022-03-22,African,hashtag,0
2022-03-23,Erdogan,hashtag,0
2022-03-23,Worldwariii,hashtag,0
2022-03-22,Wsj,hashtag,0
2022-03-23,Entertainment,hashtag,0
2022-03-23,Worldwarwarning,hashtag,0
2022-03-23,Africa,hashtag,0
2022-03-23,Worldwaterday,hashtag,0
2022-03-23,Worm,hashtag,0
2022-03-23,Enoughisenough,hashtag,0
2022-03-23,Worse,hashtag,0
2022-03-23,Whatsapp,hashtag,0
2022-03-23,Whatistheredline,hashtag,0
2022-03-23,Xrplcommunity,hashtag,0
2022-03-23,Washington,hashtag,0
2022-03-23,Warday,hashtag,0
2022-03-23,Cpad,hashtag,0
2022-03-23,Wardead,hashtag,0
2022-03-22,Wardialogues,hashtag,0
2022-03-22,Eve,hashtag,0
2022-03-22,Warfare,hashtag,0
2022-03-22,Eusolidarity,hashtag,0
2022-03-23,Ai,hashtag,0
2022-03-23,Euscum,hashtag,0
2022-03-23,Warlive,hashtag,0
2022-03-23,Warmonger,hashtag,0
2022-03-23,Waronukraine,hashtag,0
2022-03-22,Eurusd,hashtag,0
2022-03-23,Warpoetry,hashtag,0
2022-03-23,Eurovision,hashtag,0
2022-03-23,Warsaw,hashtag,0
2022-03-23,Warupdates,hashtag,0
2022-03-23,Aic105,hashtag,0
2022-03-23,Warcriminals,hashtag,0
2022-03-22,Aidar,hashtag,0
2022-03-23,Exploring,hashtag,0
2022-03-22,Exports,hashtag,0
2022-03-23,Walking,hashtag,0
2022-03-23,Covidiots,hashtag,0
2022-03-23,Waltermitty,hashtag,0
2022-03-23,Airbnb,hashtag,0
2022-03-22,Expodubai,hashtag,0
2022-03-22,Wapo,hashtag,0
2022-03-23,Aidtoukraine,hashtag,0
2022-03-23,Everyrefugeematters,hashtag,0
2022-03-23,Explained,hashtag,0
2022-03-23,War in Europe,hashtag,0
2022-03-23,Aidoutrefugeesback,hashtag,0
2022-03-23,Expelrussia,hashtag,0
2022-03-23,War2022,hashtag,0
2022-03-23,War_of_Russia_Ukraine,hashtag,0
2022-03-22,Exchange,hashtag,0
2022-03-22,Craxi,hashtag,0
2022-03-22,Europeanunion,hashtag,0
2022-03-23,Criminal government,hashtag,0
2022-03-23,Wato,hashtag,0
2022-03-22,Webdesign,hashtag,0
2022-03-22,Webdeveloper,hashtag,0
2022-03-22,Wednesdaythought,hashtag,0
2022-03-23,Eudk,hashtag,0
2022-03-23,Weekendvibes,hashtag,0
2022-03-23,Eudefence,hashtag,0
2022-03-23,Weekly object,hashtag,0
2022-03-22,Wef,hashtag,0
2022-03-23,Euco,hashtag,0
2022-03-23,Welcomehomenazanin,hashtag,0
2022-03-23,Welcomelafrancaise,hashtag,0
2022-03-22,Agriculture,hashtag,0
2022-03-23,West,hashtag,0
2022-03-23,Agressor,hashtag,0
2022-03-23,Euantiracism,hashtag,0
2022-03-23,Agressive,hashtag,0
2022-03-23,Aggression,hashtag,0
2022-03-23,Wearenato,hashtag,0
2022-03-22,Agroruble,hashtag,0
2022-03-23,Wearehiring,hashtag,0
2022-03-23,We want,hashtag,0
2022-03-23,Europeanhumanitarianforum,hashtag,0
2022-03-23,Wcráin,hashtag,0
2022-03-23,We are sotan,hashtag,0
2022-03-23,European Union,hashtag,0
2022-03-23,We do information,hashtag,0
2022-03-23,We don't throw our own,hashtag,0
2022-03-23,European Summit,hashtag,0
2022-03-23,We_stand_with_russia,hashtag,0
2022-03-23,Euronewswitness,hashtag,0
2022-03-22,Weak,hashtag,0
2022-03-23,European,hashtag,0
2022-03-23,Ahdbmarkets,hashtag,0
2022-03-23,Weaponizedrape,hashtag,0
2022-03-23,Crime,hashtag,0
2022-03-23,Weapons,hashtag,0
2022-03-22,Crimeantatars,hashtag,0
2022-03-23,Endthemandatesnow,hashtag,0
2022-03-23,Yachtwatch,hashtag,0
2022-03-23,Draghicriminal,hashtag,0
2022-03-22,Duma,hashtag,0
2022-03-22,azow,hashtag,0
2022-03-23,8216,hashtag,0
2022-03-23,baikove,hashtag,0
2022-03-22,EUR,hashtag,0
2022-03-23,bbk,hashtag,0
2022-03-23,Cryptocurrencies,hashtag,0
2022-03-23,benin,hashtag,0
2022-03-23,Dyk,hashtag,0
2022-03-23,beral,hashtag,0
2022-03-23,bewithme,hashtag,0
2022-03-23,Dybala,hashtag,0
2022-03-23,Dwnews,hashtag,0
2022-03-23,Durlach,hashtag,0
2022-03-23,bidenisajoke,hashtag,0
2022-03-23,Dumpsterfire,hashtag,0
2022-03-23,birth,hashtag,0
2022-03-23,book flea market,hashtag,0
2022-03-22,arms corporations,hashtag,0
2022-03-23,armistice,hashtag,0
2022-03-23,Earthquake,hashtag,0
2022-03-23,Ebook,hashtag,0
2022-03-23,a rally,hashtag,0
2022-03-23,abascalputonazi,hashtag,0
2022-03-23,Economicwatch,hashtag,0
2022-03-23,abascalyputinputosnazis,hashtag,0
2022-03-23,adidas,hashtag,0
2022-03-23,8217,hashtag,0
2022-03-23,adsb,hashtag,0
2022-03-23,afgraphics,hashtag,0
2022-03-23,armed forces,hashtag,0
2022-03-23,aggressor,hashtag,0
2022-03-23,Easternghouta,hashtag,0
2022-03-23,ambassador,hashtag,0
2022-03-23,Crypto news,hashtag,0
2022-03-23,anonymous,hashtag,0
2022-03-23,anonymousnews,hashtag,0
2022-03-22,Easter,hashtag,0
2022-03-23,boycott renault,hashtag,0
2022-03-23,bring on,hashtag,0
2022-03-23,Zанаших,hashtag,0
2022-03-23,Dugin,hashtag,0
2022-03-23,Drc,hashtag,0
2022-03-23,decolonizetheusa,hashtag,0
2022-03-23,dental assistant,hashtag,0
2022-03-23,Dragoschet,hashtag,0
2022-03-23,dental hygiene,hashtag,0
2022-03-23,dental hygienist,hashtag,0
2022-03-23,dental practice,hashtag,0
2022-03-23,dental secretary,hashtag,0
2022-03-23,Draghivattenesubio,hashtag,0
2022-03-23,dentist,hashtag,0
2022-03-23,Crytpocurrencies,hashtag,0
2022-03-23,dentistry,hashtag,0
2022-03-23,despot,hashtag,0
2022-03-23,8,hashtag,0
2022-03-23,dhh,hashtag,0
2022-03-23,Csu,hashtag,0
2022-03-23,disgusting,hashtag,0
2022-03-23,dailydecuba,hashtag,0
2022-03-23,dad,hashtag,0
2022-03-22,Cryptoprices,hashtag,0
2022-03-23,Cryptonews,hashtag,0
2022-03-23,chairside,hashtag,0
2022-03-23,colleagues,hashtag,0
2022-03-23,Dubai,hashtag,0
2022-03-23,commodity embargo,hashtag,0
2022-03-23,conflict,hashtag,0
2022-03-23,Drugwar,hashtag,0
2022-03-23,corona,hashtag,0
2022-03-23,court jesters,hashtag,0
2022-03-23,customs officer,hashtag,0
2022-03-23,800584,hashtag,0
2022-03-23,covid,hashtag,0
2022-03-23,Drug,hashtag,0
2022-03-23,criminals,hashtag,0
2022-03-23,cskvskkr,hashtag,0
2022-03-22,currency,hashtag,0
2022-03-23,Drones,hashtag,0
2022-03-23,Economy,hashtag,0
2022-03-22,Economy by the minute,hashtag,0
2022-03-22,Yahoo News Comments,hashtag,0
2022-03-23,Elonvsputin,hashtag,0
2022-03-23,Actuality,hashtag,0
2022-03-23,Yours,hashtag,0
2022-03-22,Embassy,hashtag,0
2022-03-23,Youstandwiththenazis,hashtag,0
2022-03-22,Embargoonrussianoil,hashtag,0
2022-03-23,Abuseofpower,hashtag,0
2022-03-23,Youyesyet,hashtag,0
2022-03-22,Yugoslav War,hashtag,0
2022-03-22,Embargoonrussiangas,hashtag,0
2022-03-23,Z,hashtag,0
2022-03-23,Abramovich,hashtag,0
2022-03-23,Z Unwillingly Survival,hashtag,0
2022-03-23,Embargoforpeace,hashtag,0
2022-03-23,Z-kai,hashtag,0
2022-03-22,Crybabies,hashtag,0
2022-03-23,Zakarpattya,hashtag,0
2022-03-23,Abolishthemonarchy,hashtag,0
2022-03-23,Emergencyaidtoukraine,hashtag,0
2022-03-22,Yoshihiko Okabe,hashtag,0
2022-03-23,Yorkshire,hashtag,0
2022-03-22,Emotional,hashtag,0
2022-03-23,Endangeredspecies,hashtag,0
2022-03-23,Yahoo news,hashtag,0
2022-03-23,Empire,hashtag,0
2022-03-23,Yekaterinburg,hashtag,0
2022-03-22,Af1,hashtag,0
2022-03-23,Adolfputin,hashtag,0
2022-03-23,Crudeoil,hashtag,0
2022-03-23,Yemenis,hashtag,0
2022-03-23,Yoon-hoo,hashtag,0
2022-03-23,Emmaus,hashtag,0
2022-03-23,Emi,hashtag,0
2022-03-23,Yerevan,hashtag,0
2022-03-23,Adanasecurity,hashtag,0
2022-03-23,Yershov,hashtag,0
2022-03-23,Yes,hashtag,0
2022-03-23,Emergencymedicine,hashtag,0
2022-03-23,Embargo,hashtag,0
2022-03-23,Zalensky,hashtag,0
2022-03-23,Zurich,hashtag,0
2022-03-23,Zalenskyy,hashtag,0
2022-03-23,A sip of information,hashtag,0
2022-03-23,Eifel,hashtag,0
2022-03-23,Zelenskyyisawarhero,hashtag,0
2022-03-23,Zelenzky,hashtag,0
2022-03-23,Eid,hashtag,0
2022-03-23,Zelinskyy,hashtag,0
2022-03-22,Zemmour,hashtag,0
2022-03-22,Zemmourpresident,hashtag,0
2022-03-23,Egypt,hashtag,0
2022-03-23,Zemmourreconquete,hashtag,0
2022-03-23,Efnil,hashtag,0
2022-03-23,Zforzelensky,hashtag,0
2022-03-23,Econtwitter,hashtag,0
2022-03-23,Zhytomyr,hashtag,0
2022-03-23,Zoo,hashtag,0
2022-03-22,98,hashtag,0
2022-03-23,9,hashtag,0
2022-03-23,Zelenskywarcriminal,hashtag,0
2022-03-23,Ekaterinburg,hashtag,0
